INSTRUMENT,SYMBOL,EXPIRY_DT,OPTION_TYP,CLOSE,OPEN_INT,CHG_IN_OI
FUTSTK,HEROMOTOCO,30-Jan-2025,,4084.15,6651150,-75000
FUTSTK,CYIENT,30-Jan-2025,,1732.4,1243800,38400
FUTSTK,TECHM,30-Jan-2025,,1689.3,12825000,-600600
FUTSTK,ICICIBANK,30-Jan-2025,,1252.95,80326400,-1674400
FUTSTK,UNIONBANK,30-Jan-2025,,109.79,41754300,-1035450
FUTSTK,BANDHANBNK,30-Jan-2025,,151.58,87763200,-845600
FUTSTK,DELHIVERY,30-Jan-2025,,331.55,9081375,263825
FUTSTK,IRFC,30-Jan-2025,,138.18,56435250,-1780125
FUTSTK,JSWENERGY,30-Jan-2025,,570.8,11070000,-293250
FUTSTK,NAVINFLUOR,30-Jan-2025,,3776.65,1690675,-27125
FUTSTK,LUPIN,30-Jan-2025,,2102.6,7234775,21250
FUTSTK,APOLLOTYRE,30-Jan-2025,,457.15,13822700,863600
FUTSTK,JKCEMENT,30-Jan-2025,,4545.95,802250,26625
FUTSTK,AUBANK,30-Jan-2025,,597.0,33491000,603000
FUTSTK,ABBOTINDIA,30-Jan-2025,,27320.35,81020,1400
FUTSTK,INDHOTEL,30-Jan-2025,,812.6,17657000,280000
FUTSTK,TVSMOTOR,30-Jan-2025,,2286.8,10632650,89950
FUTSTK,RECLTD,30-Jan-2025,,486.0,49648000,-424000
FUTSTK,EICHERMOT,30-Jan-2025,,5053.35,3646650,-244650
FUTSTK,TORNTPHARM,30-Jan-2025,,3191.45,2079000,85750
FUTSTK,BIOCON,30-Jan-2025,,393.35,26337500,-1062500
FUTIDX,MIDCPNIFTY,30-Jan-2025,,12223.35,2319500,23500
FUTSTK,BAJAJFINSV,30-Jan-2025,,1701.95,14233500,-90000
FUTSTK,SUPREMEIND,30-Jan-2025,,4337.35,713625,5000
FUTSTK,ASTRAL,30-Jan-2025,,1505.0,5254339,-44407
FUTSTK,MAXHEALTH,30-Jan-2025,,1051.4,6094725,-16275
FUTSTK,BHEL,30-Jan-2025,,210.64,84496125,-2336250
FUTSTK,JSWSTEEL,30-Jan-2025,,909.4,31646025,-39825
FUTSTK,SRF,30-Jan-2025,,2592.35,4996125,-35250
FUTSTK,COLPAL,30-Jan-2025,,2646.5,4622625,103250
FUTIDX,BANKNIFTY,30-Jan-2025,,49443.95,2379795,19365
FUTSTK,CUMMINSIND,30-Jan-2025,,2935.9,3925500,-46800
FUTSTK,PRESTIGE,30-Jan-2025,,1452.0,2869100,-107575
FUTIDX,NIFTYNXT50,30-Jan-2025,,64651.2,20600,-990
FUTIDX,NIFTY,30-Jan-2025,,23377.55,13500850,-35450
